boro,neighbourhood,rating,price,room_type,latitude,longitude
Manhattan,Washington Heights,4.5,50,Private room,40.8485071007588,-73.9383471596932
Manhattan,Washington Heights,5,140,Entire home/apt,40.8362503731852,-73.93914727456
Manhattan,Washington Heights,4,40,Private room,40.8506769260127,-73.9304553111513
Manhattan,Washington Heights,4.5,50,Shared room,40.847526668744,-73.9350839365236
Manhattan,Washington Heights,3,65,Private room,40.8367683474423,-73.9431444720957
Manhattan,Washington Heights,5,60,Private room,40.8354597525693,-73.947889163633
Manhattan,Washington Heights,4,45,Private room,40.8438547209613,-73.9409717556754
Manhattan,Washington Heights,4.5,65,Private room,40.8349313833583,-73.9469890327882
Manhattan,Washington Heights,4.5,100,Entire home/apt,40.8599462294718,-73.9267278410651
Manhattan,Washington Heights,5,60,Private room,40.8409443657506,-73.9369303861733
Manhattan,Washington Heights,4,109,Private room,40.838388968001,-73.9381887678603
Manhattan,Washington Heights,4.5,69,Private room,40.8411432599129,-73.9363876901945
Manhattan,Washington Heights,5,40,Private room,40.8353538882166,-73.9433389027528
Manhattan,Washington Heights,5,70,Entire home/apt,40.8400481369823,-73.9379964252581
Manhattan,Washington Heights,4.5,60,Private room,40.8428904772346,-73.9392499592446
Manhattan,Washington Heights,5,50,Private room,40.8535350026979,-73.9309529559174
Manhattan,Washington Heights,4,60,Private room,40.8441714951691,-73.9421262323203
Manhattan,Washington Heights,5,70,Private room,40.8536869835003,-73.9318746007243
Manhattan,Washington Heights,4.5,38,Shared room,40.8437907834507,-73.9422008105546
Manhattan,Washington Heights,5,44,Private room,40.8435940710397,-73.9413395470767
Manhattan,Washington Heights,5,95,Private room,40.848719244117,-73.9345801685414
Manhattan,Washington Heights,4.5,45,Private room,40.8415553528875,-73.9388401910758
Manhattan,Washington Heights,4,75,Private room,40.8446763699777,-73.9430339953873
Manhattan,Washington Heights,4,300,Entire home/apt,40.8387445633806,-73.9406585529089
Manhattan,Washington Heights,3.5,60,Private room,40.8373305175622,-73.9487490278565
Manhattan,Washington Heights,4,85,Private room,40.8587914069675,-73.9312847709248
Manhattan,Washington Heights,5,47,Private room,40.8420354776154,-73.9418806043882
Manhattan,Washington Heights,4,75,Private room,40.852801736283,-73.9305150877528
Manhattan,Washington Heights,4,100,Private room,40.8463430623434,-73.9357812954616
Manhattan,Washington Heights,4.5,55,Private room,40.8369138544194,-73.935852719696
Manhattan,Washington Heights,5,110,Private room,40.8381904198804,-73.9437290183528
Manhattan,Washington Heights,4.5,60,Private room,40.8355906970771,-73.9409482052439
Manhattan,Washington Heights,5,90,Entire home/apt,40.8345578354862,-73.9456989525143
Manhattan,Washington Heights,5,300,Entire home/apt,40.852781214121,-73.9393990069989
Manhattan,Washington Heights,4,65,Private room,40.8407408428402,-73.9354373092101
Manhattan,Washington Heights,4,85,Private room,40.8482138364318,-73.9375438181626
Manhattan,Washington Heights,4.5,100,Entire home/apt,40.8557968621531,-73.9302502178103
Manhattan,Washington Heights,4.5,60,Private room,40.8368453118911,-73.9401190996554
Manhattan,Washington Heights,4,138,Entire home/apt,40.8565248501444,-73.9297545244071
Manhattan,Washington Heights,4,200,Entire home/apt,40.8377103799221,-73.946378027549
Manhattan,Washington Heights,4,100,Entire home/apt,40.8545078057274,-73.9275278513889
Manhattan,Washington Heights,4,100,Entire home/apt,40.8524960459729,-73.930194189384
Manhattan,Washington Heights,5,110,Private room,40.851471381216,-73.936183759929
Manhattan,Washington Heights,4.5,80,Entire home/apt,40.8346879358455,-73.9396116319413
Manhattan,Washington Heights,4.5,50,Private room,40.8572063862831,-73.9330870859518
Manhattan,Washington Heights,4.5,60,Private room,40.8374489729492,-73.939177241805
Manhattan,Washington Heights,4.5,80,Private room,40.8591614371875,-73.932806072955
Manhattan,Washington Heights,5,80,Private room,40.8512889098248,-73.9395231181804
Manhattan,Washington Heights,4,70,Private room,40.8573528630896,-73.9298047561904
Manhattan,Washington Heights,4.5,55,Private room,40.8348479830599,-73.9416257412898
Manhattan,Washington Heights,4.5,120,Entire home/apt,40.8418991832996,-73.9386577974728
Manhattan,Washington Heights,3,60,Private room,40.8378289408373,-73.9430052947842
Manhattan,Washington Heights,4,50,Entire home/apt,40.8600014565337,-73.9265198876541
Manhattan,Washington Heights,4.5,69,Private room,40.842616441882,-73.9360506394982
Manhattan,Washington Heights,4.5,160,Entire home/apt,40.8542840644237,-73.9322878658243
Manhattan,Washington Heights,5,90,Entire home/apt,40.8454699643805,-73.9383980303776
Manhattan,Washington Heights,5,70,Entire home/apt,40.8568123380642,-73.9293606706248
Manhattan,Washington Heights,5,125,Entire home/apt,40.8547919141654,-73.9372441039901
Manhattan,Washington Heights,4.5,80,Private room,40.8528694561638,-73.9379443066369
Manhattan,Washington Heights,4,75,Private room,40.8338711645751,-73.9403621332536
Manhattan,Washington Heights,4.5,41,Private room,40.8384923702778,-73.9380911733836
Manhattan,Washington Heights,4,47,Private room,40.8349553704914,-73.9439452878921
Manhattan,Washington Heights,4.5,75,Private room,40.8440769944445,-73.9367491965701
Manhattan,Washington Heights,5,50,Private room,40.843044874178,-73.9420728741828
Manhattan,Washington Heights,4.5,99,Entire home/apt,40.8565414409884,-73.9313250319309
Manhattan,Washington Heights,4,309,Entire home/apt,40.8332643783958,-73.9421452181446
Manhattan,Washington Heights,4.5,60,Private room,40.8371333281693,-73.943427789661
Manhattan,Washington Heights,4.5,42,Shared room,40.8480509445849,-73.9420850170223
Manhattan,Washington Heights,4.5,40,Shared room,40.8364170895126,-73.9381964125594
Manhattan,Washington Heights,4,80,Entire home/apt,40.8574933416488,-73.9325847301977
Manhattan,Washington Heights,4.5,79,Private room,40.8584217850444,-73.9292754722577
Manhattan,Washington Heights,5,145,Entire home/apt,40.840822533691,-73.9389629474549
Manhattan,Washington Heights,4.5,42,Shared room,40.8578193618833,-73.9318334656838
Manhattan,Washington Heights,5,125,Entire home/apt,40.8430451014887,-73.9404518831235
Staten Island,West Brighton,5,179,Entire home/apt,40.6334909347697,-74.1005910755737
Staten Island,West Brighton,4.5,69,Private room,40.6321522792966,-74.1140292701911
Staten Island,West Brighton,4.5,85,Entire home/apt,40.6333348123633,-74.1131103348995
Staten Island,West Brighton,5,50,Private room,40.6311626793523,-74.1227843996908
Staten Island,West Brighton,5,34,Private room,40.634376238451,-74.1151805271334
Staten Island,West Brighton,4.5,75,Entire home/apt,40.6318237135605,-74.1239952349599
Staten Island,West Brighton,4.5,50,Private room,40.6330216526897,-74.1139579677357
Staten Island,West Brighton,4,100,Private room,40.6316757082842,-74.1231570989383
Staten Island,West Brighton,4.5,50,Private room,40.6320904341621,-74.1149445584275
Bronx,West Farms,4,55,Entire home/apt,40.8453348505061,-73.8795576952728
Queens,Woodhaven,5,49,Private room,40.6904758431611,-73.8471377166811
Queens,Woodhaven,4.5,38,Private room,40.6954607888195,-73.8506225281663
Queens,Woodhaven,4.5,40,Private room,40.6867640657792,-73.8663517610971
Queens,Woodhaven,4.5,45,Private room,40.6961706833871,-73.8520448339432
Queens,Woodhaven,4.5,45,Private room,40.6945385441145,-73.8504111854281
Queens,Woodhaven,5,45,Private room,40.6946098945159,-73.8485990264216
Queens,Woodhaven,5,43,Private room,40.6922014489505,-73.8640044218013
Queens,Woodhaven,4.5,60,Shared room,40.6861265566798,-73.8574780328913
Queens,Woodhaven,4.5,40,Private room,40.6851414284052,-73.8655229477865
Queens,Woodhaven,5,45,Private room,40.6962612053117,-73.848796154164
Queens,Woodhaven,4.5,49,Private room,40.6895460593095,-73.8534832289764
Queens,Woodhaven,4.5,50,Private room,40.6877415455544,-73.8593006029471
Queens,Woodhaven,5,59,Private room,40.6911170524444,-73.8556864561653
Queens,Woodhaven,4.5,70,Entire home/apt,40.6890407798387,-73.8505222187211
Queens,Woodhaven,4.5,46,Private room,40.6954961091186,-73.8628065632751
Queens,Woodhaven,4,30,Private room,40.6869688969241,-73.8661096502933
Queens,Woodhaven,4,41,Private room,40.6859512229837,-73.8594894473023
Queens,Woodhaven,4,41,Private room,40.6941414119353,-73.8632445477023
Queens,Woodhaven,5,45,Private room,40.6947200544134,-73.848556911051
Queens,Woodhaven,4.5,43,Private room,40.6896771268189,-73.8521938610239
Queens,Woodhaven,5,50,Entire home/apt,40.6949980378096,-73.8643430941881
Queens,Woodhaven,5,45,Private room,40.6876854265535,-73.8554404721839
Queens,Woodhaven,4,40,Private room,40.6855427821715,-73.8607535410326
Queens,Woodhaven,4.5,85,Entire home/apt,40.6904968091179,-73.8561175648847
Queens,Woodhaven,4,40,Private room,40.6974970285357,-73.8511499357663
Queens,Woodhaven,4.5,60,Private room,40.6959572276067,-73.8507768817755
Queens,Woodhaven,4.5,125,Entire home/apt,40.6949342162391,-73.8629977100847
Queens,Woodhaven,4.5,45,Private room,40.696278494216,-73.8525459752122
Queens,Woodhaven,4.5,30,Private room,40.6851214521553,-73.866504016739
Queens,Woodhaven,4,50,Private room,40.6881861727246,-73.8607949689602
Queens,Woodhaven,4.5,35,Private room,40.6879436507915,-73.866064708424
Bronx,Woodlawn,5,70,Private room,40.8825309202923,-73.869514404409
Bronx,Woodlawn,4,65,Private room,40.8979684570534,-73.8695495591705
Bronx,Woodlawn,5,75,Entire home/apt,40.8998359271857,-73.8690247896479
Bronx,Woodlawn,4.5,88,Entire home/apt,40.8974747883862,-73.8638969544068
Bronx,Woodlawn,5,44,Private room,40.8982911700264,-73.8633173829795
Manhattan,West Village,5,290,Entire home/apt,40.7362437996416,-74.0031060283537
Manhattan,West Village,5,175,Entire home/apt,40.7376802655788,-74.0047016717025
Manhattan,West Village,5,225,Entire home/apt,40.7336443519994,-74.0053873258671
Manhattan,West Village,5,295,Entire home/apt,40.7365795633953,-74.0012145278429
Manhattan,West Village,5,145,Entire home/apt,40.7295275521226,-74.0046171108099
Manhattan,West Village,5,150,Private room,40.7344147894774,-74.0058444716208
Manhattan,West Village,5,200,Entire home/apt,40.7377555640035,-73.9999577306762
Manhattan,West Village,5,150,Entire home/apt,40.7298260990108,-74.0055661257145
Manhattan,West Village,5,197,Entire home/apt,40.7351357009817,-73.999538104054
Manhattan,West Village,5,225,Entire home/apt,40.73647823686,-74.0017332781686
Manhattan,West Village,5,279,Entire home/apt,40.7342635624259,-74.0023633407486
Manhattan,West Village,5,204,Entire home/apt,40.7332721556579,-74.0004945066445
Manhattan,West Village,5,250,Entire home/apt,40.7389608556103,-74.0052244872084
Manhattan,West Village,5,165,Entire home/apt,40.7352478414176,-74.0021745142671
Manhattan,West Village,5,160,Entire home/apt,40.7370260931934,-74.0018740651757
Manhattan,West Village,5,140,Entire home/apt,40.7359162823739,-74.0035767447172
Manhattan,West Village,5,130,Entire home/apt,40.7327763004475,-74.0043053114229
Manhattan,West Village,5,269,Entire home/apt,40.734364045877,-74.002492139015
Manhattan,West Village,5,150,Entire home/apt,40.7383668847882,-74.0027574432152
Manhattan,West Village,5,202,Entire home/apt,40.7354772074633,-74.0062419838265
Manhattan,West Village,5,150,Entire home/apt,40.7358086124185,-74.0068422858941
Manhattan,West Village,5,200,Entire home/apt,40.7337521591154,-74.0017193858343
Manhattan,West Village,5,200,Entire home/apt,40.7312340438648,-74.0042814870853
Manhattan,West Village,5,170,Entire home/apt,40.7333109140854,-74.0047100845881
Manhattan,West Village,5,175,Entire home/apt,40.7331969214394,-74.0028096462275
Manhattan,West Village,5,90,Private room,40.7375323067556,-74.0066235011115
Manhattan,West Village,5,185,Entire home/apt,40.7346653308148,-74.001583507585
Manhattan,West Village,4.5,200,Entire home/apt,40.7336272366836,-74.0046655430987
Manhattan,West Village,5,400,Entire home/apt,40.7323225951964,-74.004734405082
Manhattan,West Village,5,180,Entire home/apt,40.7367697692802,-74.0084767758045
Manhattan,West Village,5,145,Entire home/apt,40.7384457595301,-74.0009604858275
Manhattan,West Village,5,250,Entire home/apt,40.7361145495705,-74.0005629074406
Manhattan,West Village,5,89,Private room,40.7380355251224,-74.0041606074151
Manhattan,West Village,5,120,Entire home/apt,40.7377756122492,-73.9994051104353
Manhattan,West Village,5,80,Private room,40.7332570528268,-74.0013220012445
Manhattan,West Village,5,300,Entire home/apt,40.736078057475,-74.0003874076139
Manhattan,West Village,5,110,Private room,40.7305202702447,-74.0046113077572
Manhattan,West Village,5,200,Entire home/apt,40.7348403673722,-73.9992966517336
Manhattan,West Village,5,499,Entire home/apt,40.736370614631,-73.9986689521473
Manhattan,West Village,5,165,Entire home/apt,40.7333673083065,-74.0032170569184
Manhattan,West Village,5,220,Entire home/apt,40.7365742816617,-74.0029095421419
Manhattan,West Village,5,225,Entire home/apt,40.7363092409387,-73.9997698908817
Manhattan,West Village,5,165,Entire home/apt,40.7333379031648,-74.0010409346849
Manhattan,West Village,5,315,Entire home/apt,40.7320420191707,-74.0018925886293
Manhattan,West Village,5,225,Entire home/apt,40.7370488152673,-74.0049152496322
Manhattan,West Village,5,150,Entire home/apt,40.7344367127738,-74.0036538287032
Manhattan,West Village,4.5,246,Entire home/apt,40.7329127968666,-74.0005895284682
Manhattan,West Village,5,145,Entire home/apt,40.7393901848381,-74.0061403715238
Manhattan,West Village,5,145,Entire home/apt,40.733138551993,-74.0047461668681
Manhattan,West Village,5,500,Entire home/apt,40.7336499859386,-74.0040962687696
Manhattan,West Village,5,450,Entire home/apt,40.7339802567832,-74.0036851053728
Manhattan,West Village,5,225,Entire home/apt,40.7354652663596,-74.005101208792
Manhattan,West Village,5,159,Entire home/apt,40.7368212195694,-74.0023769888926
Manhattan,West Village,5,125,Entire home/apt,40.7345343725092,-74.0066836497873
Manhattan,West Village,5,250,Entire home/apt,40.7332437268868,-74.0011986565001
Manhattan,West Village,5,220,Entire home/apt,40.7331945047656,-74.0050193517268
Manhattan,West Village,5,170,Entire home/apt,40.7321549593207,-74.0092212340204
Manhattan,West Village,5,235,Entire home/apt,40.7311780608434,-74.0029038431575
Manhattan,West Village,5,199,Entire home/apt,40.7286149641713,-74.0049002216866
Manhattan,West Village,5,149,Private room,40.7305386924441,-74.0019652901203
Manhattan,West Village,5,199,Shared room,40.7356250297824,-74.0087700011699
Manhattan,West Village,5,195,Entire home/apt,40.72991622877,-74.00445810719
Manhattan,West Village,5,234,Entire home/apt,40.7318361454784,-74.0036719018244
Manhattan,West Village,5,300,Entire home/apt,40.7331173763108,-74.0041959524845
Manhattan,West Village,5,190,Private room,40.7297010778206,-74.004548156094
Manhattan,West Village,5,210,Entire home/apt,40.7340280459046,-74.0029751149074
Manhattan,West Village,5,90,Private room,40.7319280943906,-74.0052932675669
Manhattan,West Village,5,150,Entire home/apt,40.7337993050304,-74.0032765487077
Manhattan,West Village,5,100,Private room,40.7325409655153,-74.0046683616886
Manhattan,West Village,5,225,Entire home/apt,40.7335093257589,-74.0058355335241
Manhattan,West Village,5,273,Entire home/apt,40.7390840876426,-74.0034129384292
Manhattan,West Village,5,270,Entire home/apt,40.7328386268096,-74.0055139440068
Manhattan,West Village,5,250,Entire home/apt,40.7323600957179,-74.0092992943667
Manhattan,West Village,5,140,Entire home/apt,40.7376069904505,-74.0004297224255
Manhattan,West Village,4.5,95,Private room,40.7305148488463,-74.010130668129
Manhattan,West Village,5,130,Private room,40.7376431050219,-73.9982339836771
Manhattan,West Village,5,139,Entire home/apt,40.7358597610042,-74.0072719412304
Manhattan,West Village,5,264,Entire home/apt,40.73626296239,-74.0018094684893
Manhattan,West Village,5,180,Entire home/apt,40.7333941217473,-74.001269383181
Manhattan,West Village,5,240,Entire home/apt,40.7315945250249,-74.0021840048677
Manhattan,West Village,5,160,Private room,40.7326129162891,-74.0011626224339
Manhattan,West Village,5,225,Private room,40.734407279631,-74.005564981856
Manhattan,West Village,4.5,450,Entire home/apt,40.7337379565295,-74.0013500772155
Manhattan,West Village,5,190,Entire home/apt,40.7372248046265,-74.0004324196505
Manhattan,West Village,5,185,Entire home/apt,40.7331080750164,-74.0040087031919
Manhattan,West Village,5,220,Entire home/apt,40.7316363127354,-74.006007610905
Manhattan,West Village,4,200,Entire home/apt,40.7320820791127,-74.0039341251056
Manhattan,West Village,5,209,Private room,40.7387232273921,-74.0082385276556
Manhattan,West Village,5,199,Entire home/apt,40.7342557865883,-74.0052544846296
Manhattan,West Village,5,139,Entire home/apt,40.7390482717136,-74.0014047952865
Manhattan,West Village,5,135,Entire home/apt,40.7345885842473,-74.0014264754158
Manhattan,West Village,5,110,Private room,40.733797743751,-74.0072474015506
Manhattan,West Village,5,320,Entire home/apt,40.737168198847,-74.0046028900161
Manhattan,West Village,5,250,Entire home/apt,40.7402860851118,-74.0057787925998
Manhattan,West Village,5,249,Entire home/apt,40.7384007109917,-74.0015387040421
Manhattan,West Village,5,200,Entire home/apt,40.7306987557032,-74.0025812117319
Manhattan,West Village,5,305,Entire home/apt,40.73669560951,-74.0032551075326
Manhattan,West Village,5,245,Entire home/apt,40.73426835388,-74.002650767784
Manhattan,West Village,5,100,Private room,40.7332573831118,-74.0060355525197
Manhattan,West Village,4.5,118,Private room,40.7320621537783,-74.0063338068819
Manhattan,West Village,5,200,Entire home/apt,40.7349562451587,-74.000051362998
Manhattan,West Village,5,300,Entire home/apt,40.7375169905071,-74.0054919153024
Manhattan,West Village,5,120,Entire home/apt,40.7311334290668,-74.0031402639105
Manhattan,West Village,5,250,Entire home/apt,40.7372850522646,-74.0080680213483
Manhattan,West Village,5,1000,Entire home/apt,40.734097739063,-74.0043382351838
Manhattan,West Village,5,150,Entire home/apt,40.7390777521011,-74.0018622180063
Manhattan,West Village,5,150,Entire home/apt,40.7334165400849,-74.0061451711821
Manhattan,West Village,5,300,Entire home/apt,40.7331641323079,-74.0078211757833
Manhattan,West Village,4.5,625,Entire home/apt,40.7315932852422,-74.0105874060133
Manhattan,West Village,5,115,Entire home/apt,40.7349091192397,-74.0057837229362
Manhattan,West Village,5,249,Entire home/apt,40.7313716315058,-74.0089805499025
Manhattan,West Village,5,189,Entire home/apt,40.7300008045498,-74.0054370782316
Manhattan,West Village,4.5,299,Entire home/apt,40.7365694709528,-74.0049930072937
Manhattan,West Village,5,100,Entire home/apt,40.7357745652938,-74.0025659050825
Manhattan,West Village,5,245,Entire home/apt,40.7331787379942,-74.0074471455901
Manhattan,West Village,5,1300,Entire home/apt,40.7330098197204,-74.0026826526349
Manhattan,West Village,5,225,Entire home/apt,40.7349084529578,-74.0017081929433
Manhattan,West Village,5,275,Entire home/apt,40.7343413108084,-74.0068772268753
Manhattan,West Village,5,207,Entire home/apt,40.7384602041578,-74.0009258112075
Manhattan,West Village,5,530,Entire home/apt,40.7364297190732,-74.005841248651
Manhattan,West Village,5,170,Entire home/apt,40.732762850393,-74.0007388460263
Manhattan,West Village,5,165,Entire home/apt,40.7348536438833,-74.0063728574773
Manhattan,West Village,5,200,Entire home/apt,40.7330288853713,-74.0011822577303
Manhattan,West Village,5,150,Entire home/apt,40.7302641461551,-74.0047725823081
Manhattan,West Village,5,145,Entire home/apt,40.7317360270936,-74.0030885843615
Manhattan,West Village,5,195,Entire home/apt,40.7361835164068,-74.000423550028
Manhattan,West Village,5,271,Entire home/apt,40.7308065547337,-74.0051827072204
Manhattan,West Village,5,100,Private room,40.7305668056535,-74.0050134752141
Manhattan,West Village,5,300,Entire home/apt,40.7320866085547,-74.0066373544195
Manhattan,West Village,4.5,275,Entire home/apt,40.7343062519106,-74.0063458896454
Manhattan,West Village,5,199,Private room,40.7376589011496,-74.0076310463242
Manhattan,West Village,5,198,Entire home/apt,40.7370029778098,-74.0029170037174
Manhattan,West Village,5,180,Entire home/apt,40.7305450832023,-74.0032790382943
Manhattan,West Village,5,198,Entire home/apt,40.7366280900149,-74.0037922249702
Manhattan,West Village,5,165,Entire home/apt,40.7348235315608,-74.0027577802112
Manhattan,West Village,5,175,Private room,40.7363279952372,-73.999880231411
Manhattan,West Village,5,449,Entire home/apt,40.7389262836375,-74.0026692530198
Manhattan,West Village,5,125,Entire home/apt,40.7312381867844,-74.0064831997671
Manhattan,West Village,5,295,Entire home/apt,40.7317323377297,-74.006423357516
Manhattan,West Village,5,115,Entire home/apt,40.7345542481142,-74.0061370720048
Manhattan,West Village,5,100,Private room,40.7360194356714,-73.9984859955604
Manhattan,West Village,5,250,Entire home/apt,40.7335440947252,-74.0054855960244
Manhattan,West Village,5,166,Private room,40.7311612826368,-74.0021164151144
Manhattan,West Village,5,100,Private room,40.7322043036786,-74.0032687584044
Manhattan,West Village,5,300,Entire home/apt,40.734127355688,-74.0046512871393
Manhattan,West Village,5,225,Entire home/apt,40.7370434243261,-74.0037054498407
Manhattan,West Village,5,115,Entire home/apt,40.7308501590732,-74.0027180869163
Manhattan,West Village,5,190,Entire home/apt,40.7353983567746,-74.0086132001633
Manhattan,West Village,5,70,Private room,40.7333948841584,-74.0040291550017
Manhattan,West Village,5,200,Entire home/apt,40.7370212802958,-74.0063340707368
Manhattan,West Village,5,79,Private room,40.7329501160266,-74.0017863078478
Manhattan,West Village,5,265,Entire home/apt,40.7367699770375,-74.0099287922886
Manhattan,West Village,5,225,Entire home/apt,40.736414204652,-74.0070696905611
Manhattan,West Village,4.5,130,Private room,40.7331261966929,-74.0089951860049
Manhattan,West Village,5,230,Entire home/apt,40.7307819562222,-74.0024877134627
Manhattan,West Village,5,190,Entire home/apt,40.7343384143836,-74.0046244265813
Manhattan,West Village,5,100,Shared room,40.7341714181519,-73.9997883567601
Manhattan,West Village,5,235,Entire home/apt,40.7333210171424,-74.0032057667951
Manhattan,West Village,5,170,Entire home/apt,40.7307457884086,-74.0023267224031
Manhattan,West Village,5,225,Entire home/apt,40.7327606911947,-74.0053303938593
Manhattan,West Village,5,250,Entire home/apt,40.731056339595,-74.0034901875158
Manhattan,West Village,5,225,Entire home/apt,40.730083894423,-74.0071030053741
Manhattan,West Village,5,225,Entire home/apt,40.7332197210362,-74.0085345868627
Manhattan,West Village,5,100,Private room,40.7400176010356,-74.0039836000839
Manhattan,West Village,5,250,Entire home/apt,40.7389404949971,-74.0006673124598
Manhattan,West Village,5,200,Entire home/apt,40.7331580393931,-74.0063245425869
Manhattan,West Village,5,108,Entire home/apt,40.7357468652419,-74.0028878058943
Manhattan,West Village,3,250,Entire home/apt,40.7390782382492,-74.0014041063213
Manhattan,West Village,5,325,Entire home/apt,40.7335173929437,-74.0001751548303
Manhattan,West Village,5,209,Entire home/apt,40.7364985797243,-73.9975107412981
Manhattan,West Village,5,230,Entire home/apt,40.739038175433,-74.0025893646259
Manhattan,West Village,5,110,Private room,40.7289037227995,-74.0047376278881
Manhattan,West Village,5,200,Entire home/apt,40.7296932703529,-74.0063456608045
Manhattan,West Village,5,185,Entire home/apt,40.7376403813304,-73.9988694005952
Manhattan,West Village,5,100,Private room,40.7352050706201,-74.0008891399306
Manhattan,West Village,5,600,Entire home/apt,40.7404895517795,-74.005266504589
Manhattan,West Village,5,450,Entire home/apt,40.7344582085994,-74.0002111857162
Manhattan,West Village,5,299,Entire home/apt,40.7353505168417,-74.005030694829
Manhattan,West Village,5,275,Entire home/apt,40.7387433049684,-74.0005523061652
Manhattan,West Village,5,220,Entire home/apt,40.7327175522867,-74.0060742967778
Manhattan,West Village,4.5,268,Entire home/apt,40.7355212015739,-74.0061492341453
Manhattan,West Village,5,115,Private room,40.7333655469999,-74.001970755344
Manhattan,West Village,5,310,Entire home/apt,40.736545658445,-74.0077753461911
Manhattan,West Village,5,199,Entire home/apt,40.7338553251148,-74.0045985113145
Manhattan,West Village,5,495,Entire home/apt,40.7352820556693,-74.0068895243921
Manhattan,West Village,5,110,Private room,40.7337764160197,-73.9995352696442
Manhattan,West Village,5,269,Entire home/apt,40.7374186291574,-74.0003118371622
Manhattan,West Village,4.5,350,Entire home/apt,40.7360802062106,-74.0019764169285
Manhattan,West Village,5,200,Entire home/apt,40.7318770111978,-74.0051347389514
Manhattan,West Village,5,275,Entire home/apt,40.7331909092927,-74.0027693192324
Manhattan,West Village,5,149,Entire home/apt,40.7366940315335,-74.003745468457
Manhattan,West Village,5,125,Private room,40.7301214811701,-74.0045508351584
Manhattan,West Village,5,239,Entire home/apt,40.7355205837521,-74.0071624416759
Manhattan,West Village,5,133,Entire home/apt,40.7374604332329,-74.0068599677162
Manhattan,West Village,5,295,Entire home/apt,40.7385401608013,-74.0014705196474
Manhattan,West Village,3,225,Entire home/apt,40.7377276274527,-74.003136217551
Manhattan,West Village,5,190,Entire home/apt,40.7378841557204,-74.0063711691008
Manhattan,West Village,5,225,Entire home/apt,40.7341415588062,-74.000008278149
Manhattan,West Village,5,149,Entire home/apt,40.7364534231718,-74.0075758763219
Manhattan,West Village,5,210,Entire home/apt,40.7328207871025,-74.0009463040674
Manhattan,West Village,5,199,Entire home/apt,40.739639414062,-74.0036638721962
Manhattan,West Village,5,190,Entire home/apt,40.7392533933938,-74.005753532834
Manhattan,West Village,5,160,Entire home/apt,40.7326010728227,-74.0082445213529
Manhattan,West Village,5,145,Entire home/apt,40.7331701448641,-74.0011760524858
Manhattan,West Village,5,399,Entire home/apt,40.7375826095523,-74.0055313370652
Manhattan,West Village,5,190,Entire home/apt,40.7388334323606,-74.0069824226456
Manhattan,West Village,5,250,Entire home/apt,40.7352338514164,-74.006070231934
Manhattan,West Village,5,90,Private room,40.7370709369053,-73.9992594061269
Manhattan,West Village,5,180,Entire home/apt,40.7340573005429,-74.0088675160902
Manhattan,West Village,5,199,Private room,40.7374592167412,-74.0090882297163
Manhattan,West Village,5,79,Private room,40.7329105571016,-74.0042950729873
Manhattan,West Village,5,90,Private room,40.7325532018142,-74.0037245675239
Manhattan,West Village,5,225,Entire home/apt,40.736155078545,-74.0039986064124
Manhattan,West Village,5,170,Private room,40.73438967694,-73.999735942519
Manhattan,West Village,5,120,Private room,40.7366510032741,-73.9977944495332
Manhattan,West Village,5,152,Entire home/apt,40.7355135765212,-74.0045355460041
Manhattan,West Village,5,227,Entire home/apt,40.7328251861248,-74.0054251830583
Manhattan,West Village,5,200,Entire home/apt,40.7327054570514,-74.0054505039488
Manhattan,West Village,5,195,Entire home/apt,40.7347937124078,-74.0055092298341
Manhattan,West Village,5,300,Entire home/apt,40.7330338093404,-74.0023680574805
Manhattan,West Village,5,210,Entire home/apt,40.7333775140443,-74.0040113082106
Manhattan,West Village,5,100,Private room,40.7376324821162,-74.0021280318777
Manhattan,West Village,5,250,Entire home/apt,40.732454377138,-74.0027536510421
Manhattan,West Village,5,300,Entire home/apt,40.7363831857125,-74.0088432955825
Manhattan,West Village,5,220,Entire home/apt,40.7382311845278,-74.0100903850188
Manhattan,West Village,5,129,Entire home/apt,40.7298123315376,-74.0034778024242
Manhattan,West Village,5,186,Entire home/apt,40.737452127492,-74.0072514388887
Manhattan,West Village,5,215,Entire home/apt,40.7314654328735,-74.0072080439308
Manhattan,West Village,5,225,Entire home/apt,40.7342017447777,-74.0085355207359
Manhattan,West Village,5,245,Entire home/apt,40.7322445439256,-74.0005649358026
Manhattan,West Village,5,175,Entire home/apt,40.7328154228721,-74.0068375141768
Manhattan,West Village,5,200,Private room,40.7310696375249,-74.0015560541411
Manhattan,West Village,5,198,Entire home/apt,40.7351038830988,-73.9999986817866
Manhattan,West Village,5,225,Entire home/apt,40.7384471985584,-74.0055076561425
Manhattan,West Village,5,145,Private room,40.7339489357397,-74.0101187722477
Manhattan,West Village,5,150,Entire home/apt,40.7318543144581,-74.0027143876553
Manhattan,West Village,5,200,Entire home/apt,40.7371435899217,-74.0067300195273
Manhattan,West Village,5,154,Entire home/apt,40.730678227317,-74.0053395817904
Manhattan,West Village,5,410,Entire home/apt,40.7353737779377,-74.0020861431141
Manhattan,West Village,5,175,Entire home/apt,40.7382384929768,-74.0002657152635
Manhattan,West Village,5,220,Entire home/apt,40.7336240489771,-74.0092295981257
Manhattan,West Village,5,325,Entire home/apt,40.7351090538605,-74.003700827369
